"STATEFP","COUNTYFP","county","State_Name","Diocese","geometry"
"29","25","Caldwell","Missouri","Kansas City-St. Joseph","POLYGON ((-93.758992 39.784674, -93.759183 39.524558, -94.208423 39.5272, -94.205844 39.788954, -93.758992 39.784674))"
"29","107","Lafayette","Missouri","Kansas City-St. Joseph","POLYGON ((-93.497268 38.928441, -94.114175 38.917304, -94.104823 39.143507, -93.505069 39.216819, -93.477233 39.292796, -93.497268 38.928441))"
"29","227","Worth","Missouri","Kansas City-St. Joseph","POLYGON ((-94.63203 40.571367, -94.23224 40.571901, -94.214278 40.384254, -94.608571 40.386705, -94.63203 40.571367))"
"29","21","Buchanan","Missouri","Kansas City-St. Joseph","POLYGON ((-94.60283 39.819906, -94.601215 39.53017, -95.113117 39.55211, -94.962662 39.741337, -94.865048 39.738591, -94.93578 39.778909, -94.876558 39.820883, -94.60283 39.819906))"
"29","5","Atchison","Missouri","Kansas City-St. Joseph","POLYGON ((-95.202265 40.578488, -95.180614 40.261706, -95.554817 40.26446, -95.658025 40.3127, -95.655848 40.546609, -95.774704 40.573574, -95.202265 40.578488))"
"29","147","Nodaway","Missouri","Kansas City-St. Joseph","POLYGON ((-95.202265 40.578488, -94.63203 40.571367, -94.605942 40.126127, -95.060343 40.138941, -95.071593 40.260855, -95.180614 40.261706, -95.202265 40.578488))"
"29","177","Ray","Missouri","Kansas City-St. Joseph","POLYGON ((-94.20846 39.527162, -93.759183 39.524558, -93.758463 39.207021, -93.969111 39.142275, -93.980088 39.205874, -94.062463 39.13428, -94.18584 39.18103, -94.20846 39.527162))"
"29","13","Bates","Missouri","Kansas City-St. Joseph","POLYGON ((-94.612961 38.477556, -94.065713 38.447087, -94.061333 38.031551, -94.614061 38.060056, -94.612961 38.477556))"
"29","3","Andrew","Missouri","Kansas City-St. Joseph","POLYGON ((-94.606158 40.126316, -94.60283 39.819906, -94.92375 39.839674, -95.060797 40.070262, -95.047909 40.12842, -94.606158 40.126316))"
"29","165","Platte","Missouri","Kansas City-St. Joseph","POLYGON ((-95.102888 39.533347, -94.601215 39.53017, -94.601733 39.159603, -94.831679 39.215938, -94.885026 39.389801, -95.102888 39.533347))"
"29","79","Grundy","Missouri","Kansas City-St. Joseph","POLYGON ((-93.361957 39.967606, -93.761973 39.959552, -93.763324 40.263988, -93.367214 40.266314, -93.361957 39.967606))"
"29","61","Daviess","Missouri","Kansas City-St. Joseph","POLYGON ((-94.216696 40.136626, -93.764021 40.132909, -93.758992 39.784674, -94.205844 39.788954, -94.216696 40.136626))"
"29","37","Cass","Missouri","Kansas City-St. Joseph","POLYGON ((-94.119664 38.568712, -94.064317 38.56738, -94.065713 38.447087, -94.612882 38.477597, -94.608033 38.847207, -94.119096 38.833167, -94.119664 38.568712))"
"29","81","Harrison","Missouri","Kansas City-St. Joseph","POLYGON ((-93.774344 40.577548, -93.764021 40.132909, -94.216696 40.136626, -94.23224 40.571901, -93.774344 40.577548))"
"29","49","Clinton","Missouri","Kansas City-St. Joseph","POLYGON ((-94.205961 39.745841, -94.210642 39.454682, -94.600819 39.456155, -94.602257 39.747195, -94.205961 39.745841))"
"29","33","Carroll","Missouri","Kansas City-St. Joseph","POLYGON ((-93.373137 39.231331, -93.758463 39.207021, -93.758357 39.611407, -93.278098 39.615632, -93.275848 39.458302, -93.104485 39.383656, -93.193101 39.409278, -93.373137 39.231331))"
"29","217","Vernon","Missouri","Kansas City-St. Joseph","POLYGON ((-94.058285 38.036627, -94.073524 37.639722, -94.617698 37.653578, -94.614061 38.060056, -94.058285 38.036627))"
"29","185","St. Clair","Missouri","Kansas City-St. Joseph","POLYGON ((-94.049895 38.213985, -93.49728 38.199087, -93.512103 37.913535, -93.572303 37.827935, -94.065675 37.900987, -94.049895 38.213985))"
"29","47","Clay","Missouri","Kansas City-St. Joseph","POLYGON ((-94.212515 39.207086, -94.607354 39.113444, -94.600819 39.456155, -94.210642 39.454682, -94.212515 39.207086))"
"29","129","Mercer","Missouri","Kansas City-St. Joseph","POLYGON ((-93.367214 40.266314, -93.763324 40.263988, -93.774344 40.577548, -93.374386 40.580333, -93.367214 40.266314))"
"29","63","DeKalb","Missouri","Kansas City-St. Joseph","POLYGON ((-94.203457 40.034539, -94.205961 39.745841, -94.602257 39.747195, -94.605377 40.039217, -94.203457 40.034539))"
"29","101","Johnson","Missouri","Kansas City-St. Joseph","POLYGON ((-94.114175 38.917304, -93.497278 38.92843, -93.51103 38.55621, -94.119664 38.568712, -94.114175 38.917304))"
"29","83","Henry","Missouri","Kansas City-St. Joseph","POLYGON ((-93.51103 38.55621, -93.523484 38.207216, -94.075214 38.214502, -94.064317 38.56738, -93.51103 38.55621))"
"29","117","Livingston","Missouri","Kansas City-St. Joseph","POLYGON ((-93.280107 39.615488, -93.758357 39.611407, -93.761973 39.959552, -93.361359 39.967628, -93.364808 39.703803, -93.266968 39.703562, -93.280107 39.615488))"
"29","75","Gentry","Missouri","Kansas City-St. Joseph","POLYGON ((-94.598487 40.386714, -94.214278 40.384254, -94.2188 40.034885, -94.606596 40.039203, -94.598487 40.386714))"
"47","123","Monroe","Tennessee","Knoxville","POLYGON ((-84.297522 35.643152, -83.93854 35.487773, -84.053217 35.269754, -84.344323 35.204276, -84.495529 35.285472, -84.400623 35.344278, -84.522162 35.651394, -84.297522 35.643152), (-84.349251 35.644264, -84.350001 35.632939, -84.342871 35.636585, -84.349251 35.644264))"
"47","115","Marion","Tennessee","Knoxville","POLYGON ((-85.863935 34.988253, -85.850014 35.239407, -85.740113 35.215295, -85.558551 35.319292, -85.403013 35.223243, -85.361959 35.087773, -85.474073 34.98302, -85.863935 34.988253))"
"47","59","Greene","Tennessee","Knoxville","POLYGON ((-82.5772 36.078387, -82.805238 35.927077, -82.898317 35.944967, -83.168186 36.174995, -82.631777 36.418782, -82.647769 36.146404, -82.5772 36.078387))"
"47","65","Hamilton","Tennessee","Knoxville","POLYGON ((-84.976976 34.987664, -85.475593 34.985388, -85.168302 35.455614, -85.016661 35.409101, -84.94233 35.282242, -85.026643 35.136171, -84.976976 34.987664))"
"47","151","Scott","Tennessee","Knoxville","POLYGON ((-84.78545 36.603444, -84.261337 36.591784, -84.402033 36.176078, -84.611042 36.270377, -84.78545 36.603444))"
"47","19","Carter","Tennessee","Knoxville","POLYGON ((-81.933065 36.264873, -82.081079 36.10317, -82.340985 36.253685, -82.299859 36.396505, -81.986344 36.510314, -82.058946 36.367415, -81.933065 36.264873))"
"47","9","Blount","Tennessee","Knoxville","POLYGON ((-83.911653 35.476243, -84.181868 35.598892, -84.145659 35.849586, -83.794275 35.887125, -83.662814 35.690618, -83.662999 35.569468, -83.911653 35.476243))"
"47","179","Washington","Tennessee","Knoxville","POLYGON ((-82.299968 36.37114, -82.420661 36.163207, -82.595065 36.096205, -82.647769 36.146404, -82.680678 36.4319, -82.421065 36.447202, -82.299968 36.37114))"
"47","121","Meigs","Tennessee","Knoxville","POLYGON ((-84.619865 35.644651, -84.927446 35.288869, -85.030369 35.379122, -84.795946 35.551102, -84.723853 35.752896, -84.619865 35.644651))"
"47","35","Cumberland","Tennessee","Knoxville","POLYGON ((-84.938299 35.766394, -85.254062 35.765611, -85.246362 36.100698, -85.028892 36.170586, -84.80546 36.090501, -84.680633 35.908454, -84.938299 35.766394))"
"47","163","Sullivan","Tennessee","Knoxville","POLYGON ((-82.609176 36.594099, -81.934144 36.594213, -81.826642 36.614415, -82.188653 36.400408, -82.386163 36.392104, -82.421065 36.447202, -82.683671 36.431196, -82.609176 36.594099))"
"47","7","Bledsoe","Tennessee","Knoxville","POLYGON ((-85.265461 35.760823, -84.916062 35.761939, -85.225877 35.354276, -85.43171 35.53027, -85.265461 35.760823))"
"47","91","Johnson","Tennessee","Knoxville","POLYGON ((-81.707475 36.335225, -81.9515 36.261763, -82.058946 36.367415, -81.972544 36.523414, -81.861242 36.606015, -81.6469 36.611918, -81.707475 36.335225))"
"47","73","Hawkins","Tennessee","Knoxville","POLYGON ((-82.676377 36.4231, -83.082312 36.242296, -83.16259 36.345292, -83.255292 36.289092, -83.288896 36.378889, -83.010789 36.563691, -82.609176 36.594099, -82.676377 36.4231))"
"47","13","Campbell","Tennessee","Knoxville","POLYGON ((-84.09196 36.222613, -84.373032 36.217178, -84.355414 36.459636, -84.261337 36.591784, -83.987615 36.589471, -83.899796 36.42315, -84.09196 36.222613))"
"47","155","Sevier","Tennessee","Knoxville","POLYGON ((-83.310782 35.895846, -83.254325 35.695445, -83.507468 35.561929, -83.662999 35.569468, -83.794275 35.887125, -83.655597 36.043119, -83.310782 35.895846))"
"47","139","Polk","Tennessee","Knoxville","POLYGON ((-84.321821 34.988408, -84.775853 34.987884, -84.714761 35.235484, -84.495529 35.285472, -84.292365 35.206694, -84.321821 34.988408))"
"47","89","Jefferson","Tennessee","Knoxville","POLYGON ((-83.259101 36.120629, -83.302702 35.897579, -83.474901 35.922893, -83.710114 36.091497, -83.467097 36.174788, -83.259101 36.120629))"
"47","171","Unicoi","Tennessee","Knoxville","POLYGON ((-82.222001 36.155763, -82.505184 35.977547, -82.610703 35.967203, -82.595065 36.096205, -82.319532 36.260365, -82.222001 36.155763))"
"47","129","Morgan","Tennessee","Knoxville","POLYGON ((-84.722993 36.376626, -84.341812 36.048977, -84.680633 35.908454, -84.914155 36.20829, -84.722993 36.376626))"
"47","11","Bradley","Tennessee","Knoxville","POLYGON ((-84.697538 35.252673, -84.775897 34.987882, -84.976976 34.987664, -85.024043 35.148829, -84.877546 35.357871, -84.697538 35.252673))"
"47","49","Fentress","Tennessee","Knoxville","POLYGON ((-84.852506 36.292433, -84.915912 36.150755, -85.119583 36.144719, -85.043924 36.558791, -84.731839 36.524674, -84.659082 36.395227, -84.852506 36.292433))"
"47","137","Pickett","Tennessee","Knoxville","POLYGON ((-84.943144 36.58127, -85.133189 36.4059, -85.284878 36.531293, -85.276281 36.626816, -84.78545 36.603444, -84.731839 36.524674, -84.943144 36.58127))"
"47","105","Loudon","Tennessee","Knoxville","MULTIPOLYGON (((-84.540328 35.611744, -84.522373 35.618625, -84.52271 35.607783, -84.540328 35.611744)), ((-84.350001 35.632939, -84.349251 35.644264, -84.342871 35.636585, -84.350001 35.632939)), ((-84.539774 35.67684, -84.548774 35.670536, -84.548777 35.673213, -84.539774 35.67684)), ((-84.32997 35.892904, -84.133072 35.660733, -84.1854 35.611034, -84.317628 35.672107, -84.584296 35.633086, -84.388607 35.768352, -84.32997 35.892904)))"
"47","1","Anderson","Tennessee","Knoxville","POLYGON ((-83.941711 36.186378, -84.271587 35.910165, -84.449881 36.151046, -84.072818 36.228178, -84.030419 36.300979, -83.941711 36.186378))"
"47","173","Union","Tennessee","Knoxville","POLYGON ((-83.732404 36.164583, -83.96914 36.210105, -83.952419 36.399978, -83.805515 36.435879, -83.667408 36.344381, -83.732404 36.164583))"
"47","145","Roane","Tennessee","Knoxville","POLYGON ((-84.263543 35.895957, -84.619865 35.644651, -84.789533 35.815065, -84.342049 36.049118, -84.263543 35.895957), (-84.548774 35.670536, -84.539774 35.67684, -84.548777 35.673213, -84.548774 35.670536))"
"47","63","Hamblen","Tennessee","Knoxville","POLYGON ((-83.387697 36.264589, -83.16259 36.345292, -83.081726 36.244752, -83.226004 36.082378, -83.458695 36.155289, -83.387697 36.264589))"
"47","153","Sequatchie","Tennessee","Knoxville","POLYGON ((-85.225877 35.354276, -85.387089 35.147169, -85.556757 35.308294, -85.485635 35.406433, -85.607326 35.531651, -85.423804 35.567422, -85.225877 35.354276))"
"47","25","Claiborne","Tennessee","Knoxville","POLYGON ((-83.371586 36.433905, -83.658807 36.331982, -83.922618 36.427779, -83.987615 36.589471, -83.472108 36.597284, -83.371586 36.433905))"
"47","57","Grainger","Tennessee","Knoxville","POLYGON ((-83.266274 36.274996, -83.665378 36.080864, -83.732704 36.164583, -83.667408 36.344381, -83.280595 36.394689, -83.266274 36.274996))"
"47","29","Cocke","Tennessee","Knoxville","POLYGON ((-82.961754 35.790959, -83.276413 35.713591, -83.316827 35.890819, -83.170186 36.182295, -82.898317 35.944967, -82.961754 35.790959))"
"47","93","Knox","Tennessee","Knoxville","POLYGON ((-83.852047 35.841349, -84.155339 35.794083, -84.27347 35.939278, -84.076618 36.02, -83.944313 36.186479, -83.732704 36.164583, -83.654605 35.971937, -83.852047 35.841349))"
"47","107","McMinn","Tennessee","Knoxville","POLYGON ((-84.667398 35.268041, -84.860164 35.350074, -84.629744 35.640016, -84.547603 35.641327, -84.401025 35.330374, -84.667398 35.268041))"
"47","143","Rhea","Tennessee","Knoxville","POLYGON ((-84.917749 35.439371, -85.016661 35.409101, -85.146393 35.491299, -84.781901 35.825, -84.711472 35.726883, -84.794904 35.55255, -84.873969 35.550217, -84.917749 35.439371))"
"47","67","Hancock","Tennessee","Knoxville","POLYGON ((-82.830433 36.593761, -83.389443 36.408162, -83.472108 36.597284, -82.830433 36.593761))"
"55","81","Monroe","Wisconsin","La Crosse","POLYGON ((-90.312194 43.731479, -90.910653 43.725334, -90.912918 44.071522, -90.977279 44.129608, -90.312522 44.155198, -90.312194 43.731479))"
"55","93","Pierce","Wisconsin","La Crosse","POLYGON ((-92.769501 44.862001, -92.136348 44.857848, -92.1353 44.53958, -92.546768 44.567375, -92.808415 44.751604, -92.769501 44.862001))"
"55","23","Crawford","Wisconsin","La Crosse","POLYGON ((-90.666786 43.171777, -91.156812 42.98817, -91.177003 43.131846, -91.057918 43.255366, -91.20555 43.422949, -90.668561 43.422994, -90.666786 43.171777))"
"55","1","Adams","Wisconsin","La Crosse","POLYGON ((-89.787419 43.663375, -89.96261 43.866494, -90.025953 44.091748, -89.902783 44.249473, -89.59798 44.245725, -89.599547 43.642636, -89.787419 43.663375))"
"55","91","Pepin","Wisconsin","La Crosse","POLYGON ((-91.650248 44.596649, -92.02918 44.586292, -92.083572 44.407336, -92.316169 44.541009, -92.1353 44.53958, -92.135202 44.684374, -91.650361 44.683633, -91.650248 44.596649))"
"55","63","La Crosse","Wisconsin","La Crosse","POLYGON ((-91.425188 43.984322, -90.912918 44.071522, -90.910653 43.725334, -91.257839 43.725661, -91.425188 43.984322))"
"55","17","Chippewa","Wisconsin","La Crosse","POLYGON ((-90.922247 44.857309, -91.650455 44.855951, -91.665647 45.207991, -91.542234 45.206538, -91.541322 45.29222, -90.925222 45.292061, -90.922247 44.857309))"
"55","73","Marathon","Wisconsin","La Crosse","POLYGON ((-89.224214 45.118567, -89.223745 44.681365, -90.316253 44.685154, -90.315038 45.033829, -90.197516 45.03364, -90.197765 45.120604, -89.224214 45.118567))"
"55","103","Richland","Wisconsin","La Crosse","POLYGON ((-90.671652 43.552856, -90.191964 43.554996, -90.193814 43.164464, -90.666786 43.171777, -90.671652 43.552856))"
"55","19","Clark","Wisconsin","La Crosse","POLYGON ((-90.315962 44.424583, -90.801918 44.422442, -90.801525 44.509681, -90.922889 44.50984, -90.923362 45.031143, -90.315038 45.033829, -90.315962 44.424583))"
"55","57","Juneau","Wisconsin","La Crosse","POLYGON ((-90.025338 44.068324, -89.784901 43.641051, -90.312404 43.640988, -90.31268 44.24875, -89.902783 44.249473, -90.025338 44.068324))"
"55","123","Vernon","Wisconsin","La Crosse","POLYGON ((-90.311069 43.553991, -90.671652 43.552856, -90.668561 43.422994, -91.20555 43.422949, -91.268455 43.709824, -90.312194 43.731479, -90.311069 43.553991))"
"55","141","Wood","Wisconsin","La Crosse","POLYGON ((-89.726725 44.511192, -89.724746 44.247678, -90.318032 44.248708, -90.316253 44.685154, -89.844931 44.684945, -89.844546 44.511503, -89.726725 44.511192))"
"55","121","Trempealeau","Wisconsin","La Crosse","POLYGON ((-91.322143 43.984462, -91.570788 44.044877, -91.534245 44.096319, -91.612331 44.168809, -91.529741 44.246777, -91.529101 44.596197, -91.165619 44.596987, -91.151932 44.079665, -91.307478 44.064876, -91.322143 43.984462))"
"55","35","Eau Claire","Wisconsin","La Crosse","POLYGON ((-91.650491 44.85595, -90.922247 44.857309, -90.92235 44.596293, -91.650248 44.596649, -91.650491 44.85595))"
"55","33","Dunn","Wisconsin","La Crosse","POLYGON ((-92.156465 45.209554, -91.665647 45.207991, -91.650361 44.683633, -92.135202 44.684374, -92.156465 45.209554))"
"55","53","Jackson","Wisconsin","La Crosse","POLYGON ((-90.892788 44.158452, -90.973107 44.070882, -91.151845 44.070995, -91.165619 44.596987, -90.922243 44.596291, -90.801918 44.422442, -90.316055 44.424502, -90.312522 44.155198, -90.892788 44.158452))"
"55","11","Buffalo","Wisconsin","La Crosse","POLYGON ((-91.529101 44.596197, -91.529741 44.246777, -91.612994 44.172606, -91.559004 44.025315, -92.084036 44.409101, -92.003146 44.596834, -91.529101 44.596197))"
"55","97","Portage","Wisconsin","La Crosse","POLYGON ((-89.223745 44.681365, -89.224813 44.243393, -89.724746 44.247678, -89.726725 44.511192, -89.844546 44.511503, -89.844931 44.684945, -89.223745 44.681365))"
"18","45","Fountain","Indiana","Lafayette in Indiana","POLYGON ((-87.090008 39.952995, -87.439389 39.959061, -87.4199 40.192258, -87.092148 40.366612, -87.090008 39.952995))"
"18","17","Cass","Indiana","Lafayette in Indiana","POLYGON ((-86.581532 40.910925, -86.16851 40.909447, -86.165024 40.562649, -86.374417 40.561361, -86.373521 40.69246, -86.581739 40.735765, -86.581532 40.910925))"
"18","107","Montgomery","Indiana","Lafayette in Indiana","POLYGON ((-86.695637 40.214367, -86.695128 39.864832, -87.091542 39.867265, -87.092563 40.214806, -86.695637 40.214367))"
"18","73","Jasper","Indiana","Lafayette in Indiana","POLYGON ((-87.099793 40.837607, -87.09839 40.736541, -87.267298 40.736582, -87.275882 41.218595, -87.131245 41.286261, -86.929768 41.234227, -86.930762 40.912405, -87.099793 40.837607))"
"18","67","Howard","Indiana","Lafayette in Indiana","POLYGON ((-85.862117 40.406889, -86.280755 40.373734, -86.375762 40.431851, -86.374417 40.561361, -85.863641 40.565525, -85.862117 40.406889))"
"18","181","White","Indiana","Lafayette in Indiana","POLYGON ((-86.747764 40.73754, -86.771293 40.562082, -87.095357 40.562895, -87.099793 40.837607, -86.986438 40.837921, -86.987438 40.912177, -86.581532 40.910925, -86.581739 40.735765, -86.747764 40.73754))"
"18","171","Warren","Indiana","Lafayette in Indiana","POLYGON ((-87.092148 40.366612, -87.4199 40.192258, -87.406667 40.127508, -87.531449 40.148127, -87.526589 40.476876, -87.092774 40.475737, -87.092148 40.366612))"
